title,pubDate,guid,link,description
Immensa: Why were Covid test errors at Wolverhampton lab not stopped sooner?,"Fri, 01 Apr 2022 05:13:10 GMT",https://www.bbc.co.uk/news/uk-england-birmingham-60940877,https://www.bbc.co.uk/news/uk-england-birmingham-60940877?at_medium=RSS&at_campaign=KARANGA,"Immensa Labs, in Wolverhampton, is estimated to have sent out 43,000 false negative test results."
UK farmers call for weedkiller ban over Parkinson’s fears,"Fri, 01 Apr 2022 00:06:38 GMT",https://www.bbc.co.uk/news/science-environment-60836892,https://www.bbc.co.uk/news/science-environment-60836892?at_medium=RSS&at_campaign=KARANGA,Some farmers say studies suggest Paraquat could be a factor in the onset of Parkinson's Disease.
Chip shortage: Has Europe's plan arrived too late?,"Fri, 01 Apr 2022 00:30:00 GMT",https://www.bbc.co.uk/news/business-60554228,https://www.bbc.co.uk/news/business-60554228?at_medium=RSS&at_campaign=KARANGA,The European Union is investing billions of euros in developing a world-beating chip industry.
China: Peeking into the private lives of livestreamers,"Fri, 01 Apr 2022 00:21:38 GMT",https://www.bbc.co.uk/news/world-asia-china-60473524,https://www.bbc.co.uk/news/world-asia-china-60473524?at_medium=RSS&at_campaign=KARANGA,A photo series profiles people who have shot to fame in one of China's fastest growing industries.
Cricket World Cup: England-Australia final to be shown free to air on Sunday,"Fri, 01 Apr 2022 12:54:59 GMT",https://www.bbc.co.uk/sport/cricket/60953084,https://www.bbc.co.uk/sport/cricket/60953084?at_medium=RSS&at_campaign=KARANGA,England's Women's World Cup final against Australia on Sunday will be made available on free to air by Sky Sports with commentary on BBC Radio 5 live.
"Declan Rice: West Ham and England midfielder worth more than £150m, says boss David Moyes","Fri, 01 Apr 2022 21:31:19 GMT",https://www.bbc.co.uk/sport/football/60962430,https://www.bbc.co.uk/sport/football/60962430?at_medium=RSS&at_campaign=KARANGA,"West Ham manager David Moyes says England midfielder Declan Rice will not be sold for less than £150m - and is worth ""north"" of that figure."
United Rugby Championship: Sharks 51-3 Dragons,"Fri, 01 Apr 2022 20:11:05 GMT",https://www.bbc.co.uk/sport/rugby-union/60902776,https://www.bbc.co.uk/sport/rugby-union/60902776?at_medium=RSS&at_campaign=KARANGA,Ross Moriarty suffers a serious looking injury as Dragons fell to a second successive defeat in South Africa on a difficult night against Sharks.
Liverpool boss Jurgen Klopp says planning for FA Cup semi-final 'ridiculous',"Fri, 01 Apr 2022 21:30:26 GMT",https://www.bbc.co.uk/sport/football/60961868,https://www.bbc.co.uk/sport/football/60961868?at_medium=RSS&at_campaign=KARANGA,"The Football Association's planning for the FA Cup semi-finals is ""one of the most ridiculous stories I ever heard"", says Liverpool manager Jurgen Klopp."
Fifa World Cup Qatar 2022: Day-by-day guide to fixtures,"Fri, 01 Apr 2022 21:21:38 GMT",https://www.bbc.co.uk/sport/football/60959746,https://www.bbc.co.uk/sport/football/60959746?at_medium=RSS&at_campaign=KARANGA,BBC Sport provides a day-by-day guide to who is playing when in the 2022 World Cup in Qatar.
Gareth Southgate assesses England's World Cup group,"Fri, 01 Apr 2022 18:37:44 GMT",https://www.bbc.co.uk/sport/av/football/60962093,https://www.bbc.co.uk/sport/av/football/60962093?at_medium=RSS&at_campaign=KARANGA,"England manager Gareth Southgate says he is intrigued by the fixtures in Group B of the Fifa World Cup which sees his side face the USA, Iran and one of Wales, Scotland or Ukraine."
World Cup 2022: Relive 10 defining goals from 2018 tournament,"Fri, 01 Apr 2022 05:19:58 GMT",https://www.bbc.co.uk/sport/av/football/60932622,https://www.bbc.co.uk/sport/av/football/60932622?at_medium=RSS&at_campaign=KARANGA,"Before the 2022 World Cup draw, BBC Sport relives 10 defining goals from the 2018 tournament - featuring stunning strikes from Lionel Messi, Kylian Mbappe and Cristiano Ronaldo."
How we pay the bills: Skipping meals and fewer car journeys,"Thu, 31 Mar 2022 23:50:40 GMT",https://www.bbc.co.uk/news/uk-60932732,https://www.bbc.co.uk/news/uk-60932732?at_medium=RSS&at_campaign=KARANGA,Three households facing a rise in energy costs tell the BBC how they will make it work.
What is the UK's inflation rate and why is the cost of living going up?,"Thu, 31 Mar 2022 15:20:30 GMT",https://www.bbc.co.uk/news/business-12196322,https://www.bbc.co.uk/news/business-12196322?at_medium=RSS&at_campaign=KARANGA,UK inflation is rising at its fastest rate for 30 years and some predict it could go even higher.
Who allowed the energy price cap to rise so much? And other questions,"Fri, 01 Apr 2022 16:30:21 GMT",https://www.bbc.co.uk/news/business-60954102,https://www.bbc.co.uk/news/business-60954102?at_medium=RSS&at_campaign=KARANGA,"As a new price cap takes effect, causing energy bills to soar, we answer your questions."
Five reasons why prices and bills are going up,"Thu, 31 Mar 2022 23:07:16 GMT",https://www.bbc.co.uk/news/business-60928727,https://www.bbc.co.uk/news/business-60928727?at_medium=RSS&at_campaign=KARANGA,The soaring cost of living is affecting millions of people in the UK. These five charts explain why.
Martin Lewis: ‘We need political intervention on cost of living’,"Fri, 01 Apr 2022 12:56:45 GMT",https://www.bbc.co.uk/news/business-60957235,https://www.bbc.co.uk/news/business-60957235?at_medium=RSS&at_campaign=KARANGA,Personal finance expert Martin Lewis calls for government intervention to tackle the cost of living.
What is the minimum wage and how much is it?,"Wed, 30 Mar 2022 08:55:56 GMT",https://www.bbc.co.uk/news/uk-politics-48445674,https://www.bbc.co.uk/news/uk-politics-48445674?at_medium=RSS&at_campaign=KARANGA,About two million workers will benefit from the increase in minimum wage rates on 1 April.
Energy price cap rise: 'I've taken a second job',"Thu, 31 Mar 2022 23:10:32 GMT",https://www.bbc.co.uk/news/business-60947310,https://www.bbc.co.uk/news/business-60947310?at_medium=RSS&at_campaign=KARANGA,"Daniel Cooke, a construction site manager from Somerset, has taken a second job to pay rising energy bills."
Money saving tips: How to cut spending as energy bills rise,"Fri, 01 Apr 2022 10:11:15 GMT",https://www.bbc.co.uk/news/business-60914889,https://www.bbc.co.uk/news/business-60914889?at_medium=RSS&at_campaign=KARANGA,Four experts share practical ways to protect your finances and soften the blow of rising bills.
War in Ukraine: Street in Bucha found strewn with dead bodies,"Sat, 02 Apr 2022 18:30:00 GMT",https://www.bbc.co.uk/news/world-europe-60967463,https://www.bbc.co.uk/news/world-europe-60967463?at_medium=RSS&at_campaign=KARANGA,"A reporter entering Bucha, near Kyiv, counts at least 20 bodies of men, one with his hands tied."
Dover queues due to shortage of cross-Channel ferries,"Sat, 02 Apr 2022 19:28:05 GMT",https://www.bbc.co.uk/news/uk-england-kent-60965245,https://www.bbc.co.uk/news/uk-england-kent-60965245?at_medium=RSS&at_campaign=KARANGA,A section of the M20 is turned into a lorry park as motorists face tailbacks around Dover.
Manchester Airport: More delays blamed on lack of staff,"Sat, 02 Apr 2022 17:44:23 GMT",https://www.bbc.co.uk/news/uk-60968488,https://www.bbc.co.uk/news/uk-60968488?at_medium=RSS&at_campaign=KARANGA,A lack of staff and surging demand are blamed for long baggage queues for arrivals.
Tory MP David Warburton suspended during investigation into claims,"Sat, 02 Apr 2022 21:38:22 GMT",https://www.bbc.co.uk/news/uk-60967143,https://www.bbc.co.uk/news/uk-60967143?at_medium=RSS&at_campaign=KARANGA,Party sources say three allegations of sexual harassment against David Warburton are being investigated.
War in Ukraine: Johnson congratulates Volodymyr Zelensky over Kyiv push back,"Sat, 02 Apr 2022 21:15:42 GMT",https://www.bbc.co.uk/news/uk-60970114,https://www.bbc.co.uk/news/uk-60970114?at_medium=RSS&at_campaign=KARANGA,UK PM praises Ukraine's armed forces and updates Ukraine's president over military donor conference.
Essex Police make 83 arrests as oil terminals blocked,"Sat, 02 Apr 2022 14:49:02 GMT",https://www.bbc.co.uk/news/uk-england-essex-60967159,https://www.bbc.co.uk/news/uk-england-essex-60967159?at_medium=RSS&at_campaign=KARANGA,Climate change protesters prevent road access and reveal an underground network of tunnels.
Princess Beatrice 'wedding gift' claim in court case,"Sat, 02 Apr 2022 17:54:51 GMT",https://www.bbc.co.uk/news/uk-60967996,https://www.bbc.co.uk/news/uk-60967996?at_medium=RSS&at_campaign=KARANGA,A millionaire says money paid to Prince Andrew was falsely described as a gift for his daughter Beatrice.
"Plane crashes into block of flats near Bicester, Oxfordshire","Sat, 02 Apr 2022 20:01:08 GMT",https://www.bbc.co.uk/news/uk-england-oxfordshire-60967351,https://www.bbc.co.uk/news/uk-england-oxfordshire-60967351?at_medium=RSS&at_campaign=KARANGA,"An eye witness describes seeing the pilot's parachute opening, before the aircraft nose-dived."
Train driver left with bloodied face after brick attack,"Sat, 02 Apr 2022 17:04:31 GMT",https://www.bbc.co.uk/news/uk-england-manchester-60966364,https://www.bbc.co.uk/news/uk-england-manchester-60966364?at_medium=RSS&at_campaign=KARANGA,The driver was injured after a brick was thrown at his train while it was travelling at 70mph.
Hargeisa fire: Inferno devastates market in Somaliland's capital,"Sat, 02 Apr 2022 19:36:06 GMT",https://www.bbc.co.uk/news/world-africa-60967458,https://www.bbc.co.uk/news/world-africa-60967458?at_medium=RSS&at_campaign=KARANGA,Hundreds of businesses are destroyed in the main market of Hargeisa in an overnight blaze.
Search under way in English Channel for missing small plane,"Sat, 02 Apr 2022 21:55:27 GMT",https://www.bbc.co.uk/news/uk-60970636,https://www.bbc.co.uk/news/uk-60970636?at_medium=RSS&at_campaign=KARANGA,"A P-28 plane goes missing on a journey from Wellesbourne, Warwickshire, to Le Touquet, France."
Three Palestinian militants killed by Israeli forces in West Bank clash,"Sat, 02 Apr 2022 11:30:57 GMT",https://www.bbc.co.uk/news/world-middle-east-60965984,https://www.bbc.co.uk/news/world-middle-east-60965984?at_medium=RSS&at_campaign=KARANGA,Israel says the militants were killed by troops trying to stop them from carrying out an attack.
Cricket World Cup: England and Australia set for final,"Sat, 02 Apr 2022 10:22:34 GMT",https://www.bbc.co.uk/sport/cricket/60939815,https://www.bbc.co.uk/sport/cricket/60939815?at_medium=RSS&at_campaign=KARANGA,England will attempt to win a second successive Women's World Cup when they face Australia in Sunday's final.
The heavy losses of an elite Russian regiment in Ukraine,"Sat, 02 Apr 2022 01:01:42 GMT",https://www.bbc.co.uk/news/world-europe-60946340,https://www.bbc.co.uk/news/world-europe-60946340?at_medium=RSS&at_campaign=KARANGA,"The 331st Guards Parachute Regiment based in Kostroma, Russia, has lost many soldiers in Ukraine."
Ukraine: Why the cartoon Masyanya was banned in Russia,"Fri, 01 Apr 2022 23:01:17 GMT",https://www.bbc.co.uk/news/world-europe-60956241,https://www.bbc.co.uk/news/world-europe-60956241?at_medium=RSS&at_campaign=KARANGA,"Masyanya is a YouTube cartoon star in Russia, but her episode on the Ukraine war has been banned."
Russia's war ignites Orban's tightest election challenge in Hungary,"Sat, 02 Apr 2022 01:03:37 GMT",https://www.bbc.co.uk/news/world-europe-60952882,https://www.bbc.co.uk/news/world-europe-60952882?at_medium=RSS&at_campaign=KARANGA,"For the first time since 2010, Hungary's prime minister faces a real fight for election victory."
Prince Charles gets chivalrous on EastEnders set,"Sat, 02 Apr 2022 10:38:13 GMT",https://www.bbc.co.uk/news/uk-60966617,https://www.bbc.co.uk/news/uk-60966617?at_medium=RSS&at_campaign=KARANGA,"EastEnders' Letitia Dean, who plays Sharon, is kept warm by a chivalrous Prince Charles on Albert Square."
Lateral flow tests: Should I recycle the plastic?,"Fri, 01 Apr 2022 23:03:24 GMT",https://www.bbc.co.uk/news/health-60929956,https://www.bbc.co.uk/news/health-60929956?at_medium=RSS&at_campaign=KARANGA,Scientists say more could have been done to make lateral flow tests widely recyclable.
Referee Mike Dean on '22 years at top',"Fri, 01 Apr 2022 05:19:17 GMT",https://www.bbc.co.uk/sport/av/football/60949254,https://www.bbc.co.uk/sport/av/football/60949254?at_medium=RSS&at_campaign=KARANGA,"Premier League referee Mike Dean tells BBC Sport’s Mark Chapman of his love for football and reflects on ""22 years at the top"" as he prepares to retire at the end of the season."
One mother's mission to ban 'vulgar' books,"Fri, 01 Apr 2022 18:42:59 GMT",https://www.bbc.co.uk/news/world-us-canada-60947937,https://www.bbc.co.uk/news/world-us-canada-60947937?at_medium=RSS&at_campaign=KARANGA,Challenges to books about sexual and racial identity have been common in US schools in the past. But the politicisation around them is new.
Naga in fits of laughter at Charlie's Mars musings,"Sat, 02 Apr 2022 06:20:01 GMT",https://www.bbc.co.uk/news/entertainment-arts-60965063,https://www.bbc.co.uk/news/entertainment-arts-60965063?at_medium=RSS&at_campaign=KARANGA,BBC Breakfast host Naga Munchetty finds co-host Charlie Stayt's paper review highly amusing.
Week in pictures: 26 March - 1 April 2022,"Sat, 02 Apr 2022 00:48:30 GMT",https://www.bbc.co.uk/news/in-pictures-60941910,https://www.bbc.co.uk/news/in-pictures-60941910?at_medium=RSS&at_campaign=KARANGA,"A selection of powerful images from all over the globe, taken in the past seven days."
The Papers: Covid-19 infection rates reach 'all time high',"Sat, 02 Apr 2022 05:12:05 GMT",https://www.bbc.co.uk/news/blogs-the-papers-60960123,https://www.bbc.co.uk/news/blogs-the-papers-60960123?at_medium=RSS&at_campaign=KARANGA,Saturday's front pages focus on the record high number of Covid infections and a court case naming the Duke of York.
Will Smith: Can his career recover after Oscars slap?,"Sat, 02 Apr 2022 06:55:25 GMT",https://www.bbc.co.uk/news/entertainment-arts-60953787,https://www.bbc.co.uk/news/entertainment-arts-60953787?at_medium=RSS&at_campaign=KARANGA,Has the film star's on-stage slap done permanent damage to his image and career?
We hid in the cellar as the Falklands were invaded,"Sat, 02 Apr 2022 09:53:17 GMT",https://www.bbc.co.uk/news/uk-scotland-60848223,https://www.bbc.co.uk/news/uk-scotland-60848223?at_medium=RSS&at_campaign=KARANGA,Margaret Davidson was bringing up a young family in the Falklands when war broke out 40 years ago.
'I've had long Covid for two years now',"Fri, 01 Apr 2022 23:57:14 GMT",https://www.bbc.co.uk/news/world-60708123,https://www.bbc.co.uk/news/world-60708123?at_medium=RSS&at_campaign=KARANGA,Why are so many people still living with long Covid after two years and are there any hopes for treatment?
Cricket World Cup: Kate Cross & Amy Jones set for final after missing 2017,"Sat, 02 Apr 2022 11:30:04 GMT",https://www.bbc.co.uk/sport/cricket/60966471,https://www.bbc.co.uk/sport/cricket/60966471?at_medium=RSS&at_campaign=KARANGA,Kate Cross and Amy Jones had to watch from the stands when England won the 2017 World Cup. Now they are set to play in Sunday's final.
Shrewsbury maternity report: Uncovering the biggest NHS maternity scandal,"Sat, 02 Apr 2022 00:51:18 GMT",https://www.bbc.co.uk/news/uk-60957400,https://www.bbc.co.uk/news/uk-60957400?at_medium=RSS&at_campaign=KARANGA,"'I’m not done in Shrewsbury yet', says Michael Buchanan, who first investigated the NHS scandal."
Covid-19 in the UK: How many coronavirus cases are there in my area?,"Fri, 01 Apr 2022 15:50:34 GMT",https://www.bbc.co.uk/news/uk-51768274,https://www.bbc.co.uk/news/uk-51768274?at_medium=RSS&at_campaign=KARANGA,Explore the data on coronavirus in the UK and find out how many cases there are in your area.
